t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
348960,5548522.1,-554670.89,3946688.4,-4456.2532,-863.42062,6143.5569,3254620.1,4527825.7,3946688.4,-1480.3824,-4290.9388,6143.5569,-2293902,5082496.6,3946688.4,2975.8708,-3427.5182,6143.5569
349020,5268866,-605189.53,4306147.3,-4862.1225,-819.90256,5833.9099,3158542.5,4260377,4306147.3,-1721.0048,-4620.6728,5833.9099,-2110323.5,4865566.5,4306147.3,3141.1177,-3800.7703,5833.9099
349080,4965505,-652985.41,4646232.6,-5246.1169,-772.69574,5498.0158,3048254.5,3973760.8,4646232.6,-1953.8843,-4929.6184,5498.0158,-1917250.5,4626746.2,4646232.6,3292.2326,-4156.9226,5498.0158
349140,4639804.1,-697843.48,4965414.4,-5606.5088,-722.01253,5137.3861,2924252.2,3669266.4,4965414.4,-2177.9732,-5216.3853,5137.3861,-1715551.8,4367109.9,4965414.4,3428.5356,-4494.3728,5137.3861
349200,4293228.5,-739561.94,5262256.6,-5941.6769,-668.08096,4753.643,2787093.7,3348264,5262256.6,-2392.2634,-5479.6837,4753.643,-1506134.8,4087825.9,5262256.6,3549.4136,-4811.6027,4753.643
349260,3927337.5,-777953.07,5535423.8,-6250.1132,-611.14367,4348.5132,2637395.9,3012197.5,5535423.8,-2595.7907,-5718.3287,4348.5132,-1289941.6,3790150.6,5535423.8,3654.3226,-5107.185,4348.5132
349320,3543777.4,-812844.18,5783686.8,-6530.4301,-551.45683,3923.8193,2475832.4,2662579.1,5783686.8,-2787.6394,-5931.2468,3923.8193,-1067945,3475423.3,5783686.8,3742.7907,-5379.7899,3923.8193
349380,3144273.6,-844078.27,6005928.9,-6781.3663,-489.28897,3481.4719,2303130,2300981.7,6005928.9,-2966.9465,-6117.48,3481.4719,-841143.59,3145060,6005928.9,3814.4198,-5628.191,3481.4719
349440,2730623.7,-871514.82,6201150.2,-7001.7929,-424.91978,3023.4613,2120065.8,1929032.1,6201150.2,-3132.9051,-6276.1904,3023.4613,-610557.88,2800546.9,6201150.2,3868.8878,-5851.2706,3023.4613
349500,2304688.6,-895030.4,6368472.2,-7190.7182,-358.63886,2551.8481,1927463.4,1548403.7,6368472.2,-3284.7687,-6406.6641,2551.8481,-377225.24,2443434.1,6368472.2,3905.9495,-6048.0252,2551.8481
349560,1868384.6,-914519.21,6507142.3,-7347.2923,-290.74441,2068.754,1726189.2,1160809,6507142.3,-3421.8541,-6508.314,2068.754,-142195.45,2075328.2,6507142.3,3925.4382,-6217.5695,2068.754
349620,1423674.7,-929893.56,6616536.5,-7470.8106,-221.5419,1576.3525,1517148.8,767991.71,6616536.5,-3543.5444,-6580.6827,1576.3525,93474.077,1697885.3,6616536.5,3927.2662,-6359.1408,1576.3525
349680,972559.69,-941084.3,6696162.7,-7560.7175,-151.34266,1076.859,1301282.8,371719.25,6696162.7,-3649.2922,-6623.4448,1076.859,328723.06,1312803.6,6696162.7,3911.4253,-6472.1021,1076.859
349740,517069.06,-948041.06,6745662.7,-7616.6085,-80.462523,572.5206,1079562.2,-26225.586,6745662.7,-3738.6217,-6636.4077,572.5206,562493.11,921815.48,6745662.7,3877.9868,-6555.9452,572.5206
349800,59252.124,-950732.56,6764813.7,-7638.2321,-9.2203842,65.606443,852984.61,-424052.44,6764813.7,-3811.131,-6619.5132,65.606443,793732.49,526680.13,6764813.7,3827.1011,-6610.2929,65.606443
349860,-398831.39,-949146.68,6753529.6,-7625.4911,62.063238,-441.60288,622569.44,-819971.46,6753529.6,-3866.4939,-6572.8374,-441.60288,1021400.8,129175.22,6753529.6,3758.9972,-6634.9006,-441.60288
349920,-855120.56,-943290.56,6711861.1,-7578.4427,133.06764,-946.82542,389353.31,-1212201.4,6711861.1,-3904.4613,-6496.5901,-946.82542,1244473.9,-268910.85,6711861.1,3673.9814,-6629.6577,-946.82542
349980,-1307562.5,-933190.54,6639995.7,-7497.2987,203.47336,-1447.7882,154385.46,-1598977.6,6639995.7,-3924.8624,-6391.1144,-1447.7882,1461948,-665787.07,6639995.7,3572.4362,-6594.5878,-1447.7882
350040,-1754121.7,-918892.07,6538256.8,-7382.424,272.96364,-1942.2373,-81276.968,-1978560,6538256.8,-3927.6055,-6256.8849,-1942.2373,1672844.7,-1059667.9,6538256.8,3454.8186,-6529.8486,-1942.2373
350100,-2192789,-900459.47,6407102,-7234.3356,341.22586,-2427.9482,-316573.73,-2349240.7,6407102,-3912.6781,-6094.5055,-2427.9482,1876215.3,-1448781.3,6407102,3321.6575,-6435.7314,-2427.9482
350160,-2621590.9,-877975.67,6247121.5,-7053.6997,407.95289,-2902.7356,-550446.22,-2709352.2,6247121.5,-3880.1474,-5904.7067,-2902.7356,2071144.7,-1831376.5,6247121.5,3173.5523,-6312.6596,-2902.7356
350220,-3038598.2,-851541.83,6059035,-6841.3289,472.84453,-3364.4636,-781842.23,-3057274.1,6059035,-3830.1598,-5688.3424,-3364.4636,2256756,-2205732.3,6059035,3011.1691,-6161.1869,-3364.4636
350280,-3441934.7,-821276.88,5843688.7,-6598.1788,535.60882,-3811.0548,-1009720.7,-3391441.3,5843688.7,-3762.9403,-5446.3861,-3811.0548,2432214,-2570164.4,5843688.7,2835.2386,-5981.9949,-3811.0548
350340,-3829785.8,-787316.98,5602051.4,-6325.3433,595.96339,-4240.4999,-1233056.4,-3710350.3,5602051.4,-3678.7911,-5179.9263,-4240.4999,2596729.4,-2923033.3,5602051.4,2646.5522,-5775.8897,-4240.4999
350400,-4200406.7,-749814.91,5335210.3,-6024.0498,653.6367,-4650.8668,-1450844.6,-4012566.3,5335210.3,-3578.0909,-4890.1618,-4650.8668,2749562.1,-3262751.4,5335210.3,2445.9589,-5543.7985,-4650.8668
350460,-4552129.7,-708939.4,5044365.9,-5695.654,708.36928,-5040.3093,-1662105.3,-4296729.7,5044365.9,-3461.2928,-4578.3964,-5040.3093,2890024.4,-3587790.3,5044365.9,2234.3612,-5286.7657,-5040.3093
350520,-4883372.6,-664874.34,4730826.8,-5341.6332,759.91488,-5407.0753,-1865888.2,-4561561.9,4730826.8,-3328.9222,-4246.0326,-5407.0753,3017484.3,-3896687.5,4730826.8,2012.711,-5005.9474,-5407.0753
350580,-5192645,-617818,4396003.5,-4963.5802,808.0416,-5749.5148,-2061276.4,-4805871.4,4396003.5,-3181.5746,-3894.5657,-5749.5148,3131368.6,-4188053.4,4396003.5,1782.0055,-4702.6073,-5749.5148
350640,-5478555.5,-567982.07,4041402.4,-4563.1959,852.53292,-6066.0869,-2247390.8,-5028559.3,4041402.4,-3019.9131,-3525.5771,-6066.0869,3231164.6,-4460577.2,4041402.4,1543.2828,-4378.11,-6066.0869
350700,-5739817.8,-515590.77,3668619,-4142.2816,893.18866,-6355.3675,-2423394.2,-5228623.4,3668619,-2844.6649,-3140.7268,-6355.3675,3316423.6,-4713032.6,3668619,1297.6167,-4033.9154,-6355.3675
350760,-5975256.5,-460879.81,3279330.3,-3702.7311,929.82591,-6616.0551,-2588494.6,-5405163.8,3279330.3,-2656.6184,-2741.7462,-6616.0551,3386761.9,-4944284,3279330.3,1046.1127,-3671.5721,-6616.0551
350820,-6183812.3,-404095.34,2875287.8,-3246.5218,962.27985,-6846.9769,-2741949.3,-5557386.2,2875287.8,-2456.6197,-2330.4305,-6846.9769,3441863,-5153290.9,2875287.8,789.90212,-3292.7103,-6846.9769
350880,-6364546.9,-345492.83,2458309.2,-2775.7064,990.40446,-7047.0939,-2883067.9,-5684605.7,2458309.2,-2245.5686,-1908.63,-7047.0939,3481479,-5339112.9,2458309.2,530.13777,-2899.0345,-7047.0939
350940,-6516647.3,-285335.94,2030270.7,-2292.4029,1014.0732,-7215.5058,-3011215.5,-5786250.1,2030270.7,-2024.4146,-1478.2426,-7215.5058,3505431.8,-5500914.1,2030270.7,267.98832,-2492.3158,-7215.5058
351000,-6639429,-223895.31,1593097.9,-1798.7859,1033.1796,-7351.4548,-3125815.5,-5861861.8,1593097.9,-1794.1527,-1041.2045,-7351.4548,3513613.5,-5637966.5,1593097.9,4.6331701,-2074.3841,-7351.4548
351060,-6732339.7,-161447.36,1148757.7,-1297.0761,1047.6377,-7454.3295,-3226352.3,-5911100.9,1148757.7,-1555.8189,-599.48198,-7454.3295,3505987.4,-5749653.5,1148757.7,-258.74282,-1647.1197,-7454.3295
351120,-6794961.4,-98273.066,699249.2,-789.53064,1057.3824,-7523.6669,-3312373.7,-5933745.7,699249.2,-1310.4854,-155.06238,-7523.6669,3482587.7,-5835472.6,699249.2,-520.95472,-1212.4448,-7523.6669
351180,-6827012.3,-34656.633,246594.76,-278.43309,1062.37,-7559.155,-3383492.6,-5929694.4,246594.76,-1059.2559,290.05485,-7559.155,3443519.7,-5895037.8,246594.76,-780.82282,-772.31511,-7559.155
351240,-6828348.3,29115.721,-207169.12,233.91714,1062.5778,-7560.6342,-3439389.1,-5898965.2,-207169.12,-803.26084,733.86711,-7560.6342,3388959.2,-5928081,-207169.12,-1037.178,-328.71074,-7560.6342
351300,-6798963.3,92757.083,-660000.94,745.21497,1058.0052,-7528.098,-3479811.6,-5841696.4,-660000.94,-543.65187,1174.3777,-7528.098,3319151.7,-5934453.5,-660000.94,-1288.8668,116.37251,-7528.098
351360,-6738989.6,155981.13,-1109863.4,1253.16,1048.6725,-7461.6925,-3504578.4,-5758145.6,-1109863.4,-281.597,1609.6047,-7461.6925,3234411.2,-5914126.7,-1109863.4,-1534.757,560.93219,-7461.6925
351420,-6648696.9,218503.41,-1554732.5,1755.4671,1034.6218,-7361.7167,-3513577.9,-5648688.7,-1554732.5,-18.275206,2037.59,-7361.7167,3135118.9,-5867192.1,-1554732.5,-1773.7423,1002.9682,-7361.7167
351480,-6528491.5,280042.63,-1992606.9,2249.8763,1015.9163,-7228.6202,-3506769.8,-5513818.2,-1992606.9,245.12881,2456.4082,-7228.6202,3021721.7,-5793860.8,-1992606.9,-2004.7475,1440.4919,-7228.6202
351540,-6378914.2,340321.94,-2421516.4,2734.1632,992.64019,-7063.0019,-3484184.5,-5354140.8,-2421516.4,507.42997,2864.1749,-7063.0019,2894729.7,-5694462.7,-2421516.4,-2226.7332,1871.5347,-7063.0019
351600,-6200638,399070.12,-2839531.5,3206.149,964.89814,-6865.607,-3445923.9,-5170374.9,-2839531.5,767.4482,3259.0555,-6865.607,2754714.1,-5569445.1,-2839531.5,-2438.7008,2294.1574,-6865.607
351660,-5994464.9,456022.88,-3244771.4,3663.7102,932.81498,-6637.3235,-3392159.8,-4963347.4,-3244771.4,1024.0136,3639.2736,-6637.3235,2602305,-5419370.3,-3244771.4,-2639.6966,2706.4586,-6637.3235
351720,-5761322.5,510923.97,-3635413,4104.7883,896.53506,-6379.1784,-3323134.4,-4733989.6,-3635413,1275.972,4003.1185,-6379.1784,2438188.1,-5244913.6,-3635413,-2828.8163,3106.5834,-6379.1784
351780,-5502259.7,563526.4,-4009698.7,4527.3988,856.22159,-6092.3332,-3239158,-4483333.5,-4009698.7,1522.1898,4348.9532,-6092.3332,2263101.7,-5046859.9,-4009698.7,-3005.2091,3492.7316,-6092.3332
351840,-5218442,613593.51,-4365944.7,4929.6404,812.05596,-5778.0784,-3140608.6,-4212506.6,-4365944.7,1761.5591,4675.2218,-5778.0784,2077833.5,-4826100.1,-4365944.7,-3168.0813,3863.1659,-5778.0784
351900,-4911146.5,660900.04,-4702548.1,5309.7034,764.23686,-5437.8278,-3027929.5,-3922727.6,-4702548.1,1993.0032,4980.4565,-5437.8278,1883217,-4583627.6,-4702548.1,-3316.7002,4216.2196,-5437.8278
351960,-4581755.5,705233.16,-5017994.6,5665.8778,712.97943,-5073.1122,-2901627.6,-3615300.1,-5017994.6,2215.4806,5263.2839,-5073.1122,1680127.9,-4320533.2,-5017994.6,-3450.3972,4550.3044,-5073.1122
352020,-4231751,746393.41,-5310865,5996.5613,658.51428,-4685.5726,-2762271.2,-3291607.2,-5310865,2427.9906,5522.4316,-4685.5726,1469479.9,-4038000.6,-5310865,-3568.5708,4863.9173,-4685.5726
352080,-3862707.8,784195.61,-5579841.7,6300.2661,601.08646,-4276.9524,-2610487.2,-2953105.3,-5579841.7,2629.5769,5756.7337,-4276.9524,1252220.6,-3737300.9,-5579841.7,-3670.6892,5155.6472,-4276.9524
352140,-3476286.1,818469.69,-5823714.4,6575.6257,540.95433,-3849.0901,-2446958.6,-2601317.2,-5823714.4,2819.3327,5965.1361,-3849.0901,1029327.5,-3419786.9,-5823714.4,-3756.293,5424.1817,-3849.0901
352200,-3074224.5,849061.44,-6041386.1,6821.4014,478.38843,-3403.9105,-2272421,-2237825.8,-6041386.1,2996.4042,6146.7011,-3403.9105,801803.45,-3086887.2,-6041386.1,-3824.9972,5668.3127,-3403.9105
352260,-2658331.8,875833.25,-6231877.4,7036.4873,413.67024,-2943.4167,-2087659.7,-1864266.2,-6231877.4,3159.9947,6300.6119,-2943.4167,570672.06,-2740099.5,-6231877.4,-3876.4926,5886.9417,-2943.4167
352320,-2230479.2,898664.65,-6394331.2,7219.9159,347.09094,-2469.6803,-1893506,-1482319.3,-6394331.2,3309.3684,6426.1761,-2469.6803,336973.2,-2380984,-6394331.2,-3910.5475,6079.0851,-2469.6803
352380,-1792591.6,917452.92,-6528016.7,7370.8619,278.95006,-1984.8328,-1690833.4,-1093703.4,-6528016.7,3443.8531,6522.8287,-1984.8328,101758.28,-2011156.4,-6528016.7,-3927.0088,6243.8786,-1984.8328
352440,-1346639.1,932113.55,-6632332.5,7488.6461,209.55418,-1491.0554,-1480553.6,-700166.92,-6632332.5,3562.8438,6590.1348,-1491.0554,-133914.45,-1632280.5,-6632332.5,-3925.8023,6380.5806,-1491.0554
352500,-894628.04,942580.57,-6706809.2,7572.7386,139.2155,-990.56977,-1263612.7,-303480.33,-6706809.2,3665.8051,6627.7917,-990.56977,-368984.69,-1246060.9,-6706809.2,-3906.9335,6488.5762,-990.56977
352560,-438592,948806.88,-6751111.7,7622.7611,68.250494,-485.6275,-1040986.9,94571.627,-6751111.7,3752.2739,6635.63,-485.6275,-602394.86,-854235.25,-6751111.7,-3870.4872,6567.3795,-485.6275
352620,19417.285,950764.48,-6765040.8,7638.4886,-3.0215765,21.499634,-813677.55,492198.1,-6765040.8,3821.8611,6613.6144,21.499634,-833094.84,-458566.38,-6765040.8,-3816.6275,6616.6359,21.499634
352680,477339.21,948444.56,-6748533.7,7619.8502,-74.280053,528.53004,-582707.48,887610.16,-6748533.7,3874.2535,6561.8439,528.53004,-1060046.7,-60834.399,-6748533.7,-3745.5967,6636.1239,528.53004
352740,933113.57,941857.56,-6701664.8,7566.9299,-145.20434,1033.1826,-349115.79,1279028.8,-6701664.8,3909.2156,6480.5514,1033.1826,-1282229.4,337171.28,-6701664.8,-3657.7143,6625.7557,1033.1826
352800,1384689.8,931033.11,-6624644.8,7479.9658,-215.47535,1533.1868,-113953.41,1664693.1,-6624644.8,3926.59,6370.1027,1533.1868,-1498643.2,733660.01,-6624644.8,-3553.3758,6585.578,1533.1868
352860,1830036.3,916019.91,-6517820.3,7359.349,-284.77693,2026.2931,121721.64,2042867.9,-6517820.3,3926.2985,6230.9947,2026.2931,-1708314.7,1126848,-6517820.3,-3433.0504,6515.7716,2026.2931
352920,2267149.4,896885.51,-6381672,7205.6222,-352.79728,2510.2831,356849.07,2411851.7,-6381672,3908.3425,6063.8533,2510.2831,-1910300.3,1514966.2,-6381672,-3297.2797,6416.6506,2510.2831
352980,2694062.5,873715.99,-6216812.3,7019.4772,-419.23039,2982.9793,590371.02,2769984.6,-6216812.3,3872.8028,5869.4304,2982.9793,-2103691.5,1896268.6,-6216812.3,-3146.6744,6288.6608,2982.9793
353040,3108855,846615.59,-6023982.9,6801.7512,-483.77737,3442.2549,821236.87,3115655.2,-6023982.9,3819.8391,5648.6007,3442.2549,-2287618.1,2269039.6,-6023982.9,-2981.9121,6132.3781,3442.2549
353100,3509660.5,815706.24,-5804051.5,6553.424,-546.14782,3886.0437,1048407.9,3447308.3,-5804051.5,3749.6899,5402.3578,3886.0437,-2461252.6,2631602.1,-5804051.5,-2803.7341,5948.5056,3886.0437
353160,3894676.1,781127,-5558007.4,6275.6127,-606.06113,4312.349,1270862.2,3763451.9,-5558007.4,3662.6707,5131.8095,4312.349,-2623813.9,2982324.9,-5558007.4,-2612.942,5737.8706,4312.349
353220,4262169.3,743033.44,-5286957.7,5969.5672,-663.24776,4719.253,1487598.8,4062663.6,-5286957.7,3559.173,4838.173,4719.253,-2774570.5,3319630.2,-5286957.7,-2410.3942,5501.4207,4719.253
353280,4610486.9,701596.96,-4992121.7,5636.6644,-717.4504,5104.9249,1697642.7,4343597.3,-4992121.7,3439.6625,4522.7694,5104.9249,-2912844.2,3642000.3,-4992121.7,-2197.0019,5240.2198,5104.9249
353340,4938061.8,657003.96,-4674826.1,5278.4021,-768.42522,5467.6295,1900048.8,4604988.9,-4674826.1,3304.6768,4187.0177,5467.6295,-3038013,3947985,-4674826.1,-1973.7253,4955.4429,5467.6295
353400,5243420.1,609455.08,-4336498.3,4896.3921,-815.94287,5805.7352,2093906.5,4845662.6,-4336498.3,3154.8233,3832.4285,5805.7352,-3149513.7,4236207.5,-4336498.3,-1741.5688,4648.3714,5805.7352
353460,5525188.2,559164.25,-3978660.4,4492.3531,-859.78956,6117.7206,2278343.6,5064535.4,-3978660.4,2990.7761,3460.5971,6117.7206,-3246844.5,4505371.2,-3978660.4,-1501.5769,4320.3866,6117.7206
353520,5782098.2,506357.71,-3602922.3,4068.1028,-899.76803,6402.1822,2452530.5,5260622.8,-3602922.3,2813.2733,3073.1963,6402.1822,-3329567.7,4754265.1,-3602922.3,-1254.8294,3972.9643,6402.1822
353580,6012994.4,451273.06,-3210974.7,3625.5499,-935.69841,6657.8401,2615683.3,5433042.4,-3210974.7,2623.1136,2671.9691,6657.8401,-3397311.1,4981769.4,-3210974.7,-1002.4364,3607.6676,6657.8401
353640,6216837.9,394158.11,-2804580.7,3166.6856,-967.41906,6883.5443,2767068,5581018.6,-2804580.7,2421.1523,2258.7207,6883.5443,-3449769.9,5186860.5,-2804580.7,-745.53334,3226.1397,6883.5443
353700,6392711.7,335269.83,-2385568.8,2693.5743,-994.78725,7078.2791,2906003.7,5703885.6,-2385568.8,2208.2982,1835.3102,7078.2791,-3486708,5368615.8,-2385568.8,-485.27613,2830.0974,7078.2791
353760,6539824.4,274873.17,-1955824.2,2208.3445,-1017.6799,7241.1685,3031865.1,5801090.7,-1955824.2,1985.5089,1403.6425,7241.1685,-3507959.4,5526217.5,-1955824.2,-222.83565,2421.3224,7241.1685
353820,6657514.3,213239.84,-1517280.3,1713.1793,-1035.9939,7371.4797,3144086,5872196.4,-1517280.3,1753.7867,965.65986,7371.4797,-3513428.3,5658956.6,-1517280.3,40.607378,2001.6538,7371.4797
353880,6745251.8,150647.13,-1071910,1210.3065,-1049.647,7468.6263,3242161.6,5916883,-1071910,1514.1742,523.33265,7468.6263,-3503090.1,5766235.8,-1071910,303.86771,1572.9796,7468.6263
353940,6802642.2,87376.661,-621717.25,701.98839,-1058.5776,7532.1713,3325650.7,5934949.2,-621717.25,1267.7493,78.650957,7532.1713,-3476991.5,5847572.6,-621717.25,565.76094,1137.2286,7532.1713
354000,6829427.2,23713.08,-168727.33,190.51205,-1062.7457,7561.8289,3394177.5,5926314,-168727.33,1015.6208,-366.38459,7561.8289,-3435249.7,5902600.9,-168727.33,825.10878,696.36115,7561.8289
354060,6825486.5,-40057.187,285021.69,-321.82141,-1062.1325,7557.4655,3447433.8,5891016.1,285021.69,758.92303,-809.77177,7557.4655,-3378052.7,5931073.3,285021.69,1080.7444,252.36074,7557.4655
354120,6790837.6,-103647.24,737488.4,-832.70698,-1056.7407,7519.1008,3485179.9,5829214.3,737488.4,498.81081,-1249.5158,7519.1008,-3305657.7,5932861.5,737488.4,1331.5178,-192.77505,7519.1008
354180,6725636.6,-166770.97,1186637.1,-1339.8462,-1046.5946,7446.9075,3507246.2,5741186.6,1186637.1,236.45442,-1683.6381,7446.9075,-3218390.4,5907957.6,1186637.1,1576.3006,-637.04353,7446.9075
354240,6630176.6,-229144.4,1630447.1,-1840.9574,-1031.7398,7341.2103,3513533.2,5627329.2,1630447.1,-26.96579,-2110.1858,7341.2103,-3116643.5,5856473.6,1630447.1,1813.9916,-1078.4459,7341.2103
354300,6504887.3,-290486.9,2066921.7,-2333.786,-1012.2432,7202.4847,3504012.7,5488154.2,2066921.7,-290.26468,-2527.2396,7202.4847,-3000874.6,5778641.1,2066921.7,2043.5213,-1514.9964,7202.4847
354360,6350332.3,-350522.49,2494097.1,-2816.1149,-988.19249,7031.3549,3478727.6,5324287.9,2494097.1,-552.25765,-2932.9233,7031.3549,-2871604.8,5674810.4,2494097.1,2263.8572,-1944.7308,7031.3549
354420,6167207,-408981.07,2910051.5,-3285.774,-959.69585,6828.5908,3437791.5,5136467.4,2910051.5,-811.766,-3325.4117,6828.5908,-2729415.5,5545448.5,2910051.5,2474.008,-2365.7158,6828.5908
354480,5956335.2,-465599.62,3312913.5,-3740.6503,-926.88151,6595.1047,3381388.7,4925537.8,3312913.5,-1067.6222,-3702.9389,6595.1047,-2574946.5,5391137.4,3312913.5,2673.0281,-2776.0574,6595.1047
354540,5718665.6,-520123.43,3700870.5,-4178.6972,-889.89711,6331.9469,3309772.9,4692448,3700870.5,-1318.6751,-4063.8065,6331.9469,-2408892.7,5212571.4,3700870.5,2860.0221,-3173.9094,6331.9469
354600,5455267.6,-572307.19,4072177.3,-4597.9441,-848.90902,6040.3015,3223266.3,4438246.7,4072177.3,-1563.7953,-4406.3909,6040.3015,-2232001.2,5010553.9,4072177.3,3034.1488,-3557.4819,6040.3015
354660,5167326.1,-621916.12,4425163.1,-4996.5047,-804.10167,5721.4806,3122258.2,4164077.6,4425163.1,-1801.8799,-4729.1508,5721.4806,-2045067.9,4785993.7,4425163.1,3194.6248,-3925.0491,5721.4806
354720,4856136.7,-668727.03,4758240,-5372.5858,-755.67663,5376.9186,3007202.9,3871174.2,4758240,-2031.8577,-5030.6341,5376.9186,-1848933.7,4539901.2,4758240,3340.7281,-4274.9575,5376.9186
354780,4523099.3,-712529.31,5069909.5,-5724.4955,-703.85178,5008.1657,2878618.1,3560854.2,5069909.5,-2252.6942,-5309.4844,5008.1657,-1644481.2,4273383.6,5069909.5,3471.8013,-4605.6326,5008.1657
354840,4169712.4,-753125.9,5358769.2,-6050.6505,-648.86028,4616.8808,2737082.3,3234513.9,5358769.2,-2463.3957,-5564.4472,4616.8808,-1432630,3987639.8,5358769.2,3587.2547,-4915.5869,4616.8808
354900,3797565.8,-790334.15,5623519.7,-6349.5834,-590.94954,4204.8244,2583232.3,2893621.4,5623519.7,-2663.0144,-5794.3753,4204.8244,-1214333.4,3683955.5,5623519.7,3686.569,-5203.4258,4204.8244
354960,3408333.8,-823986.66,5862969.7,-6619.9493,-530.38009,3773.8504,2417760.3,2539710.3,5862969.7,-2850.652,-5998.2343,3773.8504,-990573.52,3363697,5862969.7,3769.2973,-5467.8542,3773.8504
355020,3003767.6,-853932.03,6076042.1,-6860.5319,-467.42445,3325.8977,2241410.6,2174373,6076042.1,-3025.4645,-6175.1071,3325.8977,-762356.97,3028305.1,6076042.1,3835.0674,-5707.6827,3325.8977
355080,2585687.4,-880035.53,6261778.1,-7070.2487,-402.36584,2862.9817,2054976.8,1799253.2,6261778.1,-3186.6653,-6324.1979,2862.9817,-530710.56,2679288.7,6261778.1,3883.5834,-5921.832,2862.9817
355140,2155974,-902179.72,6419342.3,-7248.1562,-335.49698,2387.1851,1859297.6,1416038.4,6419342.3,-3333.5292,-6444.8359,2387.1851,-296676.47,2318218.2,6419342.3,3914.627,-6109.3389,2387.1851
355200,1716560.9,-920264.97,6548025.5,-7393.454,-267.11871,1900.6484,1655253.3,1026452.9,6548025.5,-3465.3954,-6536.4784,1900.6484,-61307.616,1946717.9,6548025.5,3928.0586,-6269.3596,1900.6484
355260,1269424.9,-934209.92,6647249,-7505.4885,-197.53867,1405.5606,1443762,632249.28,6647249,-3581.6707,-6598.713,1405.5606,174337.06,1566459.2,6647249,3923.8177,-6401.1743,1405.5606
355320,816577.76,-943951.84,6716566.3,-7583.7554,-127.06989,904.14922,1225775.1,235201.16,6716566.3,-3681.832,-6631.2598,904.14922,409197.39,1179153,6716566.3,3901.9235,-6504.1899,904.14922
355380,360056.77,-949446.88,6755665.6,-7627.9029,-56.029414,398.66999,1002273.5,-162905.13,6755665.6,-3765.4285,-6633.9724,398.66999,642216.73,786541.75,6755665.6,3862.4743,-6577.9429,398.66999
355440,-98084.119,-950670.32,6764370.8,-7637.7321,15.263137,-108.60286,774262.59,-560278.5,6764370.8,-3832.0843,-6606.8385,-108.60286,872346.71,390391.82,6764370.8,3805.6478,-6622.1016,-108.60286
355500,-555783.73,-947616.67,6742643,-7613.1989,86.487017,-615.3871,542768.25,-955131.16,6742643,-3881.4994,-6549.9802,-615.3871,1098552,-7514.4907,6742643,3731.6995,-6636.4672,-615.3871
355560,-1010982.8,-940299.66,6690579.8,-7554.4137,157.32179,-1119.4027,308831.97,-1345686.7,6690579.8,-3913.4515,-6463.6533,-1119.4027,1319814.8,-405387,6690579.8,3640.9622,-6620.9751,-1119.4027
355620,-1461633.5,-928752.22,6608415.4,-7461.641,227.44877,-1618.3821,73506.253,-1730187.9,6608415.4,-3927.7969,-6348.2462,-1618.3821,1535139.8,-801435.65,6608415.4,3533.8441,-6575.695,-1618.3821
355680,-1905708.3,-913026.28,6496519.6,-7335.298,296.55244,-2110.0803,-162150.17,-2106904.9,6496519.6,-3924.471,-6204.2782,-2110.0803,1743558.1,-1193878.6,6496519.6,3410.8271,-6500.8306,-2110.0803
355740,-2341209.1,-893192.61,6355395.7,-7175.9533,364.32192,-2592.2852,-397077.08,-2474142.9,6355395.7,-3903.4887,-6032.3969,-2592.2852,1944132.1,-1580950.3,6355395.7,3272.4646,-6396.7188,-2592.2852
355800,-2766176.9,-869340.44,6185678.6,-6984.3238,430.4523,-3062.8273,-630217.53,-2830249.7,6185678.6,-3864.9445,-5833.3757,-3062.8273,2135959.3,-1960909.2,6185678.6,3119.3793,-6263.828,-3062.8273
355860,-3178699.5,-841577.07,5988132,-6761.2716,494.64607,-3519.5896,-860522.6,-3173623,5988132,-3809.0118,-5608.1099,-3519.5896,2318176.9,-2332045.9,5988132,2952.2597,-6102.756,-3519.5896
355920,-3576921,-810027.42,5763644.6,-6507.8001,556.6144,-3960.5172,-1086956.2,-3502718.1,5763644.6,-3735.9423,-5357.613,-3960.5172,2489964.8,-2692690.7,5763644.6,2771.8579,-5914.2274,-3960.5172
355980,-3959049.8,-774833.44,5513226.4,-6225.0499,616.07851,-4383.6264,-1308499.5,-3816054.4,5513226.4,-3646.0646,-5083.0121,-4383.6264,2650550.3,-3041221,5513226.4,2578.9853,-5699.0906,-4383.6264
356040,-4323366.7,-736153.45,5238003.9,-5914.293,672.77086,-4787.0134,-1524155.8,-4112222.2,5238003.9,-3539.7831,-4785.5425,-4787.0134,2799211,-3376068.7,5238003.9,2374.5098,-5458.3134,-4787.0134
356100,-4668232.7,-694161.48,4939215.6,-5576.9274,726.43639,-5168.8635,-1732954.9,-4389888.9,4939215.6,-3417.5761,-4466.5426,-5168.8635,2935277.8,-3695727.4,4939215.6,2159.3514,-5192.979,-5168.8635
356160,-4992096.1,-649046.46,4618205.5,-5214.4711,776.83366,-5527.4587,-1933957.4,-4647805.3,4618205.5,-3279.9932,-4127.4476,-5527.4587,3058138.8,-3998758.9,4618205.5,1934.4779,-4904.2813,-5527.4587
